t,plant,axis,Tsoil,volume,nitrates,Conc_Nitrates_Soil,mineralisation
1620,1,MS,4.47878788,1,268609.08928586,268609.08928586,0.00209883
1621,1,MS,4.33636364,1,268401.74407042,268401.74407042,0.00207333
1622,1,MS,4.25151515,1,268197.16473519,268197.16473519,0.00205827
1623,1,MS,4.20909091,1,267994.83437117,267994.83437117,0.00205078
1624,1,MS,4.21515151,1,267794.08542084,267794.08542084,0.00205185
1625,1,MS,4.29393939,1,267593.81562004,267593.81562004,0.00206579
1626,1,MS,4.37878788,1,267394.10464332,267394.10464332,0.00208090
1627,1,MS,4.50000000,1,267194.48718465,267194.48718465,0.00210266
1628,1,MS,4.60303030,1,266994.88650042,266994.88650042,0.00212132
1629,1,MS,4.67272727,1,266794.16095735,266794.16095735,0.00213402
1630,1,MS,4.67575758,1,266590.80164201,266590.80164201,0.00213458
1631,1,MS,4.60909091,1,266383.37491789,266383.37491789,0.00212242
1632,1,MS,4.50909091,1,266170.24389446,266170.24389446,0.00210430
1633,1,MS,4.39090909,1,265948.90110830,265948.90110830,0.00208306
1634,1,MS,4.31818182,1,265716.99043810,265716.99043810,0.00207010
1635,1,MS,4.23030303,1,265474.78866431,265474.78866431,0.00205452
1636,1,MS,4.16969697,1,265222.91839294,265222.91839294,0.00204385
1637,1,MS,4.13333333,1,264963.21772057,264963.21772057,0.00203747
1638,1,MS,4.02121212,1,264700.19412715,264700.19412715,0.00201790
1639,1,MS,3.91818182,1,264435.92820222,264435.92820222,0.00200008
1640,1,MS,3.81818182,1,264171.97696660,264171.97696660,0.00198292
1641,1,MS,3.74242424,1,263908.91395879,263908.91395879,0.00197001
1642,1,MS,3.70000000,1,263646.73774785,263646.73774785,0.00196281
1643,1,MS,3.67878788,1,263385.50484210,263385.50484210,0.00195922
1644,1,MS,3.66363636,1,263125.70826863,263125.70826863,0.00195666
1645,1,MS,3.66666667,1,262867.35488209,262867.35488209,0.00195717
1646,1,MS,3.70000000,1,262610.06146262,262610.06146262,0.00196281
1647,1,MS,3.75151515,1,262353.66451479,262353.66451479,0.00197155
1648,1,MS,3.82121212,1,262097.93487720,262097.93487720,0.00198344
1649,1,MS,3.93333333,1,261842.10031803,261842.10031803,0.00200269
1650,1,MS,4.07272727,1,261585.73545231,261585.73545231,0.00202687
1651,1,MS,4.22424242,1,261328.72676280,261328.72676280,0.00205345
1652,1,MS,4.40000000,1,261070.66678872,261070.66678872,0.00208469
1653,1,MS,4.55454546,1,260811.91061178,260811.91061178,0.00211252
1654,1,MS,4.65757576,1,260552.86147810,260552.86147810,0.00213125
1655,1,MS,4.69696970,1,260293.58088895,260293.58088895,0.00213846
1656,1,MS,4.68181818,1,260033.92943507,260033.92943507,0.00213569
1657,1,MS,4.64545454,1,259773.12824674,259773.12824674,0.00212904
1658,1,MS,4.57575758,1,259510.72174513,259510.72174513,0.00211636
1659,1,MS,4.48181818,1,259247.04229146,259247.04229146,0.00209938
1660,1,MS,4.37878788,1,258983.06517463,258983.06517463,0.00208090
1661,1,MS,4.27878788,1,258719.73830724,258719.73830724,0.00206310
1662,1,MS,4.14242424,1,258458.81517879,258458.81517879,0.00203906
1663,1,MS,4.02121212,1,258200.77798842,258200.77798842,0.00201790
1664,1,MS,3.93333333,1,257945.45001268,257945.45001268,0.00200269
1665,1,MS,3.85454545,1,257692.97635437,257692.97635437,0.00198914
1666,1,MS,3.76969697,1,257443.73448421,257443.73448421,0.00197465
1667,1,MS,3.66666667,1,257198.28715219,257198.28715219,0.00195717
1668,1,MS,3.53636364,1,256957.30675803,256957.30675803,0.00193528
1669,1,MS,3.47272727,1,256719.52908656,256719.52908656,0.00192467
1670,1,MS,3.44242424,1,256484.37480763,256484.37480763,0.00191963
1671,1,MS,3.49696970,1,256250.22954249,256250.22954249,0.00192870
1672,1,MS,3.59090909,1,256016.40257111,256016.40257111,0.00194442
1673,1,MS,3.75151515,1,255781.67395052,255781.67395052,0.00197155
1674,1,MS,3.93939394,1,255545.63510251,255545.63510251,0.00200374
1675,1,MS,4.10606061,1,255308.82821041,255308.82821041,0.00203269
1676,1,MS,4.27575758,1,255070.65389646,255070.65389646,0.00206257
1677,1,MS,4.43030303,1,254829.38831067,254829.38831067,0.00209012
1678,1,MS,4.51515152,1,254582.19436872,254582.19436872,0.00210539
1679,1,MS,4.55454546,1,254325.72890299,254325.72890299,0.00211252
1680,1,MS,4.53636364,1,254057.48553772,254057.48553772,0.00210922
1681,1,MS,4.47878788,1,253774.61458492,253774.61458492,0.00209883
1682,1,MS,4.40000000,1,253475.91297141,253475.91297141,0.00208469
1683,1,MS,4.27878788,1,253163.68573037,253163.68573037,0.00206310
1684,1,MS,4.15757576,1,252839.86441152,252839.86441152,0.00204172
1685,1,MS,4.02121212,1,252508.74785582,252508.74785582,0.00201790
1686,1,MS,3.91515151,1,252173.64849794,252173.64849794,0.00199956
1687,1,MS,3.80303030,1,251838.18070724,251838.18070724,0.00198033
1688,1,MS,3.71212121,1,251503.97973628,251503.97973628,0.00196486
1689,1,MS,3.63636364,1,251171.96099559,251171.96099559,0.00195206
1690,1,MS,3.56060606,1,250842.94756880,250842.94756880,0.00193933
1691,1,MS,3.47575758,1,250517.73365934,250517.73365934,0.00192517
1692,1,MS,3.38484849,1,250196.76815272,250196.76815272,0.00191010
1693,1,MS,3.30000000,1,249880.02226768,249880.02226768,0.00189613
1694,1,MS,3.24545454,1,249566.81735210,249566.81735210,0.00188720
1695,1,MS,3.27878788,1,249254.89501509,249254.89501509,0.00189265
1696,1,MS,3.37272727,1,248942.77517165,248942.77517165,0.00190810
1697,1,MS,3.50909091,1,248629.46806266,248629.46806266,0.00193072
1698,1,MS,3.68181818,1,248314.15127930,248314.15127930,0.00195973
1699,1,MS,3.90606061,1,247995.58017372,247995.58017372,0.00199799
1700,1,MS,4.10909091,1,247674.25509161,247674.25509161,0.00203322
1701,1,MS,4.30606061,1,247349.82969390,247349.82969390,0.00206794
1702,1,MS,4.40000000,1,247024.38323025,247024.38323025,0.00208469
1703,1,MS,4.48484848,1,246696.75766779,246696.75766779,0.00209993
1704,1,MS,4.48787879,1,246367.01571029,246367.01571029,0.00210047
1705,1,MS,4.46363636,1,246032.83214684,246032.83214684,0.00209611
1706,1,MS,4.39090909,1,245692.29602851,245692.29602851,0.00208306
1707,1,MS,4.27272727,1,245345.05503369,245345.05503369,0.00206203
1708,1,MS,4.14848485,1,244992.55817244,244992.55817244,0.00204012
1709,1,MS,4.01212121,1,244637.45978413,244637.45978413,0.00201633
1710,1,MS,3.87878788,1,244282.11431104,244282.11431104,0.00199330
1711,1,MS,3.79696970,1,243927.44323057,243927.44323057,0.00197930
1712,1,MS,3.75757576,1,243573.75048833,243573.75048833,0.00197258
1713,1,MS,3.74242424,1,243221.36471265,243221.36471265,0.00197001
1714,1,MS,3.75454546,1,242870.17614189,242870.17614189,0.00197207
1715,1,MS,3.76363636,1,242520.74752961,242520.74752961,0.00197362
1716,1,MS,3.77575758,1,242173.28462058,242173.28462058,0.00197568
1717,1,MS,3.81818182,1,241827.07889272,241827.07889272,0.00198292
1718,1,MS,3.90606061,1,241480.95140989,241480.95140989,0.00199799
1719,1,MS,4.04848485,1,241133.44004400,241133.44004400,0.00202265
1720,1,MS,4.22727273,1,240783.60646952,240783.60646952,0.00205399
1721,1,MS,4.47878788,1,240429.42099094,240429.42099094,0.00209883
1722,1,MS,4.71818182,1,240071.40323208,240071.40323208,0.00214235
1723,1,MS,4.95454545,1,239709.78463449,239709.78463449,0.00218612
1724,1,MS,5.17575758,1,239344.90914423,239344.90914423,0.00222782
1725,1,MS,5.36969697,1,238976.28484513,238976.28484513,0.00226498
1726,1,MS,5.54848485,1,238598.94738157,238598.94738157,0.00229974
1727,1,MS,5.70000000,1,238208.07970928,238208.07970928,0.00232958
1728,1,MS,5.81212121,1,237800.51107749,237800.51107749,0.00235189
1729,1,MS,5.87878788,1,237375.35714318,237375.35714318,0.00236524
1730,1,MS,5.90000000,1,236938.24037578,236938.24037578,0.00236951
1731,1,MS,5.85757576,1,236496.37427813,236496.37427813,0.00236099
1732,1,MS,5.76666667,1,236055.54760659,236055.54760659,0.00234282
1733,1,MS,5.69696970,1,235617.22925531,235617.22925531,0.00232898
1734,1,MS,5.63939394,1,235182.34050274,235182.34050274,0.00231760
1735,1,MS,5.60909091,1,234750.94832956,234750.94832956,0.00231164
1736,1,MS,5.59696970,1,234323.14356597,234323.14356597,0.00230925
1737,1,MS,5.55454546,1,233900.52137855,233900.52137855,0.00230093
1738,1,MS,5.49696970,1,233483.84311458,233483.84311458,0.00228968
1739,1,MS,5.43030303,1,233073.52536603,233073.52536603,0.00227671
1740,1,MS,5.36969697,1,232669.30919007,232669.30919007,0.00226498
1741,1,MS,5.37272727,1,232268.96758451,232268.96758451,0.00226557
1742,1,MS,5.43030303,1,231870.69625747,231870.69625747,0.00227671
1743,1,MS,5.52727273,1,231473.25040682,231473.25040682,0.00229559
1744,1,MS,5.67575758,1,231075.07186731,231075.07186731,0.00232478
1745,1,MS,5.85151515,1,230675.40930887,230675.40930887,0.00235977
1746,1,MS,6.03333333,1,230274.21021340,230274.21021340,0.00239647
1747,1,MS,6.23030303,1,229871.07183113,229871.07183113,0.00243682
1748,1,MS,6.44242424,1,229464.53440983,229464.53440983,0.00248097
1749,1,MS,6.63939394,1,229050.86574815,229050.86574815,0.00252261
1750,1,MS,6.80000000,1,228625.99881374,228625.99881374,0.00255704
1751,1,MS,6.90303030,1,228187.06634715,228187.06634715,0.00257935
1752,1,MS,6.90909091,1,227734.55140733,227734.55140733,0.00258067
1753,1,MS,6.90606061,1,227267.33837053,227267.33837053,0.00258001
1754,1,MS,6.83636364,1,226787.59161343,226787.59161343,0.00256489
1755,1,MS,6.76363636,1,226296.22942477,226296.22942477,0.00254921
1756,1,MS,6.68484848,1,225795.49354744,225795.49354744,0.00253231
1757,1,MS,6.66666667,1,225286.64851348,225286.64851348,0.00252843
1758,1,MS,6.66969697,1,224773.94724482,224773.94724482,0.00252908
1759,1,MS,6.68787879,1,224260.69776893,224260.69776893,0.00253296
1760,1,MS,6.70909091,1,223748.98470626,223748.98470626,0.00253750
1761,1,MS,6.73939394,1,223239.66067265,223239.66067265,0.00254400
1762,1,MS,6.79090909,1,222732.71331281,222732.71331281,0.00255508
1763,1,MS,6.85151515,1,222228.30715650,222228.30715650,0.00256817
1764,1,MS,6.94545454,1,221725.27318208,221725.27318208,0.00258859
1765,1,MS,7.05757576,1,221223.07855208,221223.07855208,0.00261315
1766,1,MS,7.18787879,1,220721.31879056,220721.31879056,0.00264197
1767,1,MS,7.34848485,1,220218.94511658,220218.94511658,0.00267788
1768,1,MS,7.53333333,1,219715.25345921,219715.25345921,0.00271976
1769,1,MS,7.71515151,1,219210.63629064,219210.63629064,0.00276154
1770,1,MS,7.93636364,1,218703.67626498,218703.67626498,0.00281317
1771,1,MS,8.18484848,1,218193.53600323,218193.53600323,0.00287221
1772,1,MS,8.43939394,1,217680.13328969,217680.13328969,0.00293385
1773,1,MS,8.70303030,1,217162.72860444,217162.72860444,0.00299897
1774,1,MS,8.90606061,1,216641.97488406,216641.97488406,0.00305002
1775,1,MS,9.06666667,1,216117.08173869,216117.08173869,0.00309096
1776,1,MS,9.18181818,1,215588.82189860,215588.82189860,0.00312062
1777,1,MS,9.25757576,1,215058.62592979,215058.62592979,0.00314027
1778,1,MS,9.28787879,1,214527.61618968,214527.61618968,0.00314816
1779,1,MS,9.32727273,1,213995.63658202,213995.63658202,0.00315845
1780,1,MS,9.34242424,1,213464.91649190,213464.91649190,0.00316242
1781,1,MS,9.33333333,1,212937.90249972,212937.90249972,0.00316004
1782,1,MS,9.33333333,1,212415.77883184,212415.77883184,0.00316004
1783,1,MS,9.34242424,1,211899.42310706,211899.42310706,0.00316242
1784,1,MS,9.37272727,1,211388.94550662,211388.94550662,0.00317036
1785,1,MS,9.43333333,1,210883.77484550,210883.77484550,0.00318630
1786,1,MS,9.49696970,1,210384.13144850,210384.13144850,0.00320312
1787,1,MS,9.56060606,1,209890.12937475,209890.12937475,0.00322002
1788,1,MS,9.64848485,1,209401.18023253,209401.18023253,0.00324349
1789,1,MS,9.76666667,1,208916.60186766,208916.60186766,0.00327530
1790,1,MS,9.86969697,1,208437.38961851,208437.38961851,0.00330326
1791,1,MS,10.00303030,1,207962.70903874,207962.70903874,0.00333977
1792,1,MS,10.16969697,1,207491.57409821,207491.57409821,0.00338593
1793,1,MS,10.34242424,1,207023.96153325,207023.96153325,0.00343437
1794,1,MS,10.50606061,1,206560.64229366,206560.64229366,0.00348085
1795,1,MS,10.66060606,1,206102.31899056,206102.31899056,0.00352527
1796,1,MS,10.80909091,1,205649.02133435,205649.02133435,0.00356843
1797,1,MS,10.95454545,1,205199.22078587,205199.22078587,0.00361118
1798,1,MS,11.09393939,1,204749.67928413,204749.67928413,0.00365258
1799,1,MS,11.20303030,1,204291.80364393,204291.80364393,0.00368528
1800,1,MS,11.28787879,1,203818.02242579,203818.02242579,0.00371090
1801,1,MS,11.34848485,1,203331.91833037,203331.91833037,0.00372930
1802,1,MS,11.39696970,1,202837.03659790,202837.03659790,0.00374408
1803,1,MS,11.42727273,1,202336.71308211,202336.71308211,0.00375334
1804,1,MS,11.42424242,1,201833.73527792,201833.73527792,0.00375241
1805,1,MS,11.40303030,1,201330.66715163,201330.66715163,0.00374593
1806,1,MS,11.36363636,1,200831.53495119,200831.53495119,0.00373391
1807,1,MS,11.33333333,1,200339.13574471,200339.13574471,0.00372469
1808,1,MS,11.26060606,1,199857.29993161,199857.29993161,0.00370265
1809,1,MS,11.16363636,1,199388.14030890,199388.14030890,0.00367344
1810,1,MS,11.03333333,1,198933.63298191,198933.63298191,0.00363453
1811,1,MS,10.91212121,1,198493.97998952,198493.97998952,0.00359866
1812,1,MS,10.77272727,1,198069.80648380,198069.80648380,0.00355782
1813,1,MS,10.66363636,1,197659.85647770,197659.85647770,0.00352614
1814,1,MS,10.59393939,1,197262.53493437,197262.53493437,0.00350604
1815,1,MS,10.54545455,1,196876.93248725,196876.93248725,0.00349212
1816,1,MS,10.51212121,1,196502.18949840,196502.18949840,0.00348258
1817,1,MS,10.44242424,1,196139.18580213,196139.18580213,0.00346271
1818,1,MS,10.32727273,1,195789.05796236,195789.05796236,0.00343010
1819,1,MS,10.26666667,1,195449.94443571,195449.94443571,0.00341305
1820,1,MS,10.20606061,1,195121.01148480,195121.01148480,0.00339607
1821,1,MS,10.13636364,1,194800.07675018,194800.07675018,0.00337665
1822,1,MS,10.05454545,1,194484.02571602,194484.02571602,0.00335398
1823,1,MS,9.93636364,1,194170.37985618,194170.37985618,0.00332147
1824,1,MS,9.77878788,1,193858.33828639,193858.33828639,0.00327858
1825,1,MS,9.56363636,1,193548.62821294,193548.62821294,0.00322083
1826,1,MS,9.35151515,1,193237.14674249,193237.14674249,0.00316480
1827,1,MS,9.14242424,1,192918.86534020,192918.86534020,0.00311044
1828,1,MS,8.93636364,1,192593.45432378,192593.45432378,0.00305770
1829,1,MS,8.72727273,1,192262.68976772,192262.68976772,0.00300503
1830,1,MS,8.51515151,1,191929.55468726,191929.55468726,0.00295243
1831,1,MS,8.30606061,1,191597.54040005,191597.54040005,0.00290141
1832,1,MS,8.10606061,1,191269.24477203,191269.24477203,0.00285336
1833,1,MS,7.91212121,1,190946.31570210,190946.31570210,0.00280747
1834,1,MS,7.72727273,1,190629.97731166,190629.97731166,0.00276435
1835,1,MS,7.54242424,1,190320.84662626,190320.84662626,0.00272184
1836,1,MS,7.37575758,1,190019.17625375,190019.17625375,0.00268402
1837,1,MS,7.23636364,1,189724.67629744,189724.67629744,0.00265276
1838,1,MS,7.11212121,1,189437.16236011,189437.16236011,0.00262518
1839,1,MS,7.01212121,1,189156.31221452,189156.31221452,0.00260317
1840,1,MS,6.92424242,1,188881.96909679,188881.96909679,0.00258397
1841,1,MS,6.89393939,1,188612.92237452,188612.92237452,0.00257738
1842,1,MS,6.93636364,1,188347.65063094,188347.65063094,0.00258661
1843,1,MS,6.95151515,1,188086.97118800,188086.97118800,0.00258991
1844,1,MS,6.90000000,1,187831.97157963,187831.97157963,0.00257869
1845,1,MS,6.87575758,1,187581.24112474,187581.24112474,0.00257343
1846,1,MS,6.82424242,1,187333.35325907,187333.35325907,0.00256227
1847,1,MS,6.72727273,1,187085.94550323,187085.94550323,0.00254140
1848,1,MS,6.61515151,1,186835.16177137,186835.16177137,0.00251745
1849,1,MS,6.49696970,1,186576.08785677,186576.08785677,0.00249244
1850,1,MS,6.41515151,1,186304.87002851,186304.87002851,0.00247525
1851,1,MS,6.36969697,1,186021.59773602,186021.59773602,0.00246575
1852,1,MS,6.25757576,1,185729.68366428,185729.68366428,0.00244246
1853,1,MS,6.11515151,1,185430.07065594,185430.07065594,0.00241316
1854,1,MS,5.96666667,1,185125.67270670,185125.67270670,0.00238296
1855,1,MS,5.83030303,1,184818.35009116,184818.35009116,0.00235552
1856,1,MS,5.70909091,1,184510.49779031,184510.49779031,0.00233138
1857,1,MS,5.61212121,1,184203.23813394,184203.23813394,0.00231223
1858,1,MS,5.53333333,1,183897.67005917,183897.67005917,0.00229678
1859,1,MS,5.44242424,1,183595.15904821,183595.15904821,0.00227907
1860,1,MS,5.35151515,1,183296.49326968,183296.49326968,0.00226148
1861,1,MS,5.27272727,1,183002.07737000,183002.07737000,0.00224633
1862,1,MS,5.23939394,1,182711.05511343,182711.05511343,0.00223996
1863,1,MS,5.23939394,1,182422.98325950,182422.98325950,0.00223996
1864,1,MS,5.23939394,1,182138.10603946,182138.10603946,0.00223996
1865,1,MS,5.24848485,1,181856.42144836,181856.42144836,0.00224169
1866,1,MS,5.20606061,1,181579.28077922,181579.28077922,0.00223359
1867,1,MS,5.19393939,1,181306.12747743,181306.12747743,0.00223128
1868,1,MS,5.14242424,1,181037.71765377,181037.71765377,0.00222149
1869,1,MS,5.09090909,1,180772.63358135,180772.63358135,0.00221174
1870,1,MS,5.04848485,1,180507.45004439,180507.45004439,0.00220374
1871,1,MS,5.00000000,1,180239.17622877,180239.17622877,0.00219463
1872,1,MS,4.92121212,1,179965.95532868,179965.95532868,0.00217990
1873,1,MS,4.81212121,1,179686.87726563,179686.87726563,0.00215965
1874,1,MS,4.66666667,1,179402.22927662,179402.22927662,0.00213291
1875,1,MS,4.48484848,1,179112.76280376,179112.76280376,0.00209993
1876,1,MS,4.33333333,1,178819.81573383,178819.81573383,0.00207279
1877,1,MS,4.22121212,1,178523.18591150,178523.18591150,0.00205292
1878,1,MS,4.07575758,1,178225.17725448,178225.17725448,0.00202740
1879,1,MS,3.94848485,1,177926.65983478,177926.65983478,0.00200531
1880,1,MS,3.83939394,1,177628.89357387,177628.89357387,0.00198655
1881,1,MS,3.74242424,1,177332.85831308,177332.85831308,0.00197001
1882,1,MS,3.63939394,1,177039.35996789,177039.35996789,0.00195257
1883,1,MS,3.53939394,1,176748.97955060,176748.97955060,0.00193578
1884,1,MS,3.43636364,1,176462.27464750,176462.27464750,0.00191863
1885,1,MS,3.35454545,1,176179.00175576,176179.00175576,0.00190510
1886,1,MS,3.33939394,1,175897.78851835,175897.78851835,0.00190260
1887,1,MS,3.35151515,1,175618.20584895,175618.20584895,0.00190460
1888,1,MS,3.36363636,1,175340.42585983,175340.42585983,0.00190660
1889,1,MS,3.40303030,1,175063.95638708,175063.95638708,0.00191310
1890,1,MS,3.46666667,1,174788.37862654,174788.37862654,0.00192366
1891,1,MS,3.50000000,1,174514.51794875,174514.51794875,0.00192921
1892,1,MS,3.52424242,1,174242.46090335,174242.46090335,0.00193325
1893,1,MS,3.58787879,1,173969.92035248,173969.92035248,0.00194391
1894,1,MS,3.63030303,1,173695.28901772,173695.28901772,0.00195104
1895,1,MS,3.60303030,1,173417.48221976,173417.48221976,0.00194645
1896,1,MS,3.50606061,1,173134.55672785,173134.55672785,0.00193022
1897,1,MS,3.39696970,1,172843.34324864,172843.34324864,0.00191210
1898,1,MS,3.28787879,1,172542.07073618,172542.07073618,0.00189414
1899,1,MS,3.21818182,1,172230.91044409,172230.91044409,0.00188275
1900,1,MS,3.09090909,1,171911.56445670,171911.56445670,0.00186210
1901,1,MS,3.00909091,1,171583.58642584,171583.58642584,0.00184894
1902,1,MS,2.90909091,1,171250.50892649,171250.50892649,0.00183297
1903,1,MS,2.80909091,1,170914.89973500,170914.89973500,0.00181713
1904,1,MS,2.72727273,1,170578.63441093,170578.63441093,0.00180426
1905,1,MS,2.65757576,1,170242.90919486,170242.90919486,0.00179336
1906,1,MS,2.60000000,1,169908.34094224,169908.34094224,0.00178441
1907,1,MS,2.53636364,1,169575.92302778,169575.92302778,0.00177456
1908,1,MS,2.48484849,1,169245.87561272,169245.87561272,0.00176662
1909,1,MS,2.47878788,1,168917.26479122,168917.26479122,0.00176569
1910,1,MS,2.51515151,1,168589.16133765,168589.16133765,0.00177128
1911,1,MS,2.58181818,1,168260.91200763,168260.91200763,0.00178159
1912,1,MS,2.65151515,1,167932.61891404,167932.61891404,0.00179242
1913,1,MS,2.76363636,1,167603.24869586,167603.24869586,0.00180997
1914,1,MS,2.89696970,1,167272.39112097,167272.39112097,0.00183105
1915,1,MS,3.06969697,1,166939.09199692,166939.09199692,0.00185868
1916,1,MS,3.13636364,1,166606.29765316,166606.29765316,0.00186945
1917,1,MS,3.22121212,1,166272.88120975,166272.88120975,0.00188324
1918,1,MS,3.29090909,1,165938.15073389,165938.15073389,0.00189464
1919,1,MS,3.31818182,1,165601.80752835,165601.80752835,0.00189911
1920,1,MS,3.32121212,1,165262.40230918,165262.40230918,0.00189961
1921,1,MS,3.31818182,1,164917.62666587,164917.62666587,0.00189911
1922,1,MS,3.27272727,1,164566.72368364,164566.72368364,0.00189166
1923,1,MS,3.20303030,1,164209.77436987,164209.77436987,0.00188028
1924,1,MS,3.15454546,1,163847.72165269,163847.72165269,0.00187240
1925,1,MS,3.10909091,1,163481.41232938,163481.41232938,0.00186504
1926,1,MS,3.01818182,1,163113.42460905,163113.42460905,0.00185040
1927,1,MS,2.93030303,1,162745.22309415,162745.22309415,0.00183635
1928,1,MS,2.87878788,1,162377.21582171,162377.21582171,0.00182816
1929,1,MS,2.87575758,1,162009.02865821,162009.02865821,0.00182768
1930,1,MS,2.89393939,1,161640.82358456,161640.82358456,0.00183057
1931,1,MS,2.90909091,1,161273.31571195,161273.31571195,0.00183297
1932,1,MS,2.93333333,1,160906.68947362,160906.68947362,0.00183683
1933,1,MS,2.98484849,1,160540.43814681,160540.43814681,0.00184506
1934,1,MS,3.04242424,1,160174.63752037,160174.63752037,0.00185430
1935,1,MS,3.10909091,1,159809.17332746,159809.17332746,0.00186504
1936,1,MS,3.13939394,1,159445.31265493,159445.31265493,0.00186994
1937,1,MS,3.18484848,1,159082.66845632,159082.66845632,0.00187732
1938,1,MS,3.25151515,1,158720.65841765,158720.65841765,0.00188819
1939,1,MS,3.36969697,1,158357.78163591,158357.78163591,0.00190760
1940,1,MS,3.54242424,1,157992.37716777,157992.37716777,0.00193629
1941,1,MS,3.72727273,1,157623.85120071,157623.85120071,0.00196743
1942,1,MS,3.92727273,1,157251.23722195,157251.23722195,0.00200165
1943,1,MS,4.10606061,1,156874.45690763,156874.45690763,0.00203269
1944,1,MS,4.24848485,1,156493.60524090,156493.60524090,0.00205774
1945,1,MS,4.37272727,1,156108.28333810,156108.28333810,0.00207982
1946,1,MS,4.46060606,1,155718.50408882,155718.50408882,0.00209556
1947,1,MS,4.52121212,1,155323.87398609,155323.87398609,0.00210649
1948,1,MS,4.52121212,1,154925.62113885,154925.62113885,0.00210649
1949,1,MS,4.61515151,1,154520.70977523,154520.70977523,0.00212352
1950,1,MS,4.69090909,1,154110.32156944,154110.32156944,0.00213735
1951,1,MS,4.75454545,1,153696.67831479,153696.67831479,0.00214903
1952,1,MS,4.80606061,1,153281.65909227,153281.65909227,0.00215853
1953,1,MS,4.85454546,1,152866.43924278,152866.43924278,0.00216750
1954,1,MS,4.89696970,1,152452.03625985,152452.03625985,0.00217538
1955,1,MS,4.95757576,1,152038.48004739,152038.48004739,0.00218669
1956,1,MS,5.02121212,1,151626.23471544,151626.23471544,0.00219861
1957,1,MS,5.10909091,1,151214.76524495,151214.76524495,0.00221518
1958,1,MS,5.22424242,1,150803.29897047,150803.29897047,0.00223706
1959,1,MS,5.35151515,1,150391.62077104,150391.62077104,0.00226148
1960,1,MS,5.50303030,1,149979.11636547,149979.11636547,0.00229086
1961,1,MS,5.71818182,1,149563.77298619,149563.77298619,0.00233318
1962,1,MS,5.91212121,1,149146.51352184,149146.51352184,0.00237195
1963,1,MS,6.09696970,1,148727.85623057,148727.85623057,0.00240944
1964,1,MS,6.26969697,1,148308.02886375,148308.02886375,0.00244496
1965,1,MS,6.43030303,1,147886.21504402,147886.21504402,0.00247842
1966,1,MS,6.57878788,1,147461.28214797,147461.28214797,0.00250973
1967,1,MS,6.70909091,1,147032.14514396,147032.14514396,0.00253750
1968,1,MS,6.84242424,1,146592.42975547,146592.42975547,0.00256621
1969,1,MS,6.98787879,1,146136.80019299,146136.80019299,0.00259786
1970,1,MS,7.09696970,1,145668.03498994,145668.03498994,0.00262183
1971,1,MS,7.18181818,1,145188.36910438,145188.36910438,0.00264062
1972,1,MS,7.20606061,1,144702.57320286,144702.57320286,0.00264601
1973,1,MS,7.18181818,1,144215.46871961,144215.46871961,0.00264062
1974,1,MS,7.12727273,1,143730.66557969,143730.66557969,0.00262853
1975,1,MS,7.03333333,1,143251.55726801,143251.55726801,0.00260782
1976,1,MS,6.93636364,1,142779.54567316,142779.54567316,0.00258661
1977,1,MS,6.85757576,1,142314.84733540,142314.84733540,0.00256949
1978,1,MS,6.78484849,1,141857.74372385,141857.74372385,0.00255377
1979,1,MS,6.70606061,1,141408.77172028,141408.77172028,0.00253685
1980,1,MS,6.63939394,1,140967.68631333,140967.68631333,0.00252261
1981,1,MS,6.60909091,1,140533.22862616,140533.22862616,0.00251616
1982,1,MS,6.60303030,1,140104.61880694,140104.61880694,0.00251488
1983,1,MS,6.60909091,1,139681.51408435,139681.51408435,0.00251616
1984,1,MS,6.64545454,1,139262.92512308,139262.92512308,0.00252390
1985,1,MS,6.70909091,1,138848.00298458,138848.00298458,0.00253750
1986,1,MS,6.81818182,1,138435.34809934,138435.34809934,0.00256096
1987,1,MS,6.94545454,1,138024.53467994,138024.53467994,0.00258859
1988,1,MS,7.08181818,1,137615.00043049,137615.00043049,0.00261849
1989,1,MS,7.21818182,1,137205.89845756,137205.89845756,0.00264871
1990,1,MS,7.30303030,1,136797.75061081,136797.75061081,0.00266767
1991,1,MS,7.34848485,1,136389.78218320,136389.78218320,0.00267788
1992,1,MS,7.37272727,1,135979.86147945,135979.86147945,0.00268334
1993,1,MS,7.37272727,1,135563.78133384,135563.78133384,0.00268334
1994,1,MS,7.29696970,1,135139.13660966,135139.13660966,0.00266631
1995,1,MS,7.23636364,1,134703.12516689,134703.12516689,0.00265276
1996,1,MS,7.16060606,1,134258.77802160,134258.77802160,0.00263591
1997,1,MS,7.08181818,1,133807.69078992,133807.69078992,0.00261849
1998,1,MS,6.99393939,1,133354.15314297,133354.15314297,0.00259919
1999,1,MS,6.88484849,1,132902.26496396,132902.26496396,0.00257540
2000,1,MS,6.77878788,1,132454.67124871,132454.67124871,0.00255247
2001,1,MS,6.68484848,1,132012.65582654,132012.65582654,0.00253231
2002,1,MS,6.58787879,1,131577.35883562,131577.35883562,0.00251166
2003,1,MS,6.49393939,1,131149.33041202,131149.33041202,0.00249180
2004,1,MS,6.41818182,1,130728.29199190,130728.29199190,0.00247588
2005,1,MS,6.43333333,1,130311.40001063,130311.40001063,0.00247906
2006,1,MS,6.49696970,1,129897.42970768,129897.42970768,0.00249244
