sum_dry_mass_laminae,sum_dry_mass_roots,sum_C_g,Cont_WSC_DM_shoot,mstruct_stem,mstruct,sum_dry_mass_stem,N_content_mstruct_roots,sum_dry_mass_shoot,N_content_mstruct,N_content_mstruct_shoot,sum_respi_roots,sum_N_g_shoot,plant,Tillers_Photosynthesis_An,Total_Transpiration,C_respired_shoot,NS_shoot,C_N_ratio_shoot,N_content_roots,C_N_ratio,mstruct_shoot,NS_laminae,axis,C_respired_roots,NS_stem,sum_NSC_g,C_exudated,Tillers_Photosynthesis,NS,sum_dry_mass,Cont_WSC_DM,sum_N_g,mstruct_laminae,dry_mass_phloem,sum_respi_shoot,NNI,Cont_WSC_DM_stem,senesced_mstruct,Total_Photosynthesis,N_content,NS_roots,t,N_content_total_DM_shoot,shoot_roots_ratio,Cont_WSC_DM_roots,Cont_WSC_DM_laminae,shoot_roots_mstruct_ratio,N_content_shoot
0.05678300,0.11314319,0.09055720,15.024933580657986,0.02293210,0.14984250,0.04383261,1.28736214,0.10061561,3.44161142,6.83289189,0.51859978,0.00397734,1,0.00000000,0.00008436,2.19267461,42.14742027,10.64090789,1.04262504,17.56005906,0.05820873,37.87466933,MS,1.85221827,47.68255957,0.02462650,0.90137820,0.00328737,29.90110541,0.21375880,15.481333952573273,0.00515700,0.03527662,0.01608923,1.05752833,0.89841005,17.845979324097105,0.00360489,0.00328737,2.41253156,19.01074238,1139.00000000,3.62893419,0.88927675,15.887200190340392,12.847278204971957,0.63523182,3.95300423
0.05674133,0.11306057,0.09049033,14.888797800130032,0.02296976,0.15002794,0.04381736,1.29159139,0.10055869,3.44236714,6.82769810,0.51714799,0.00397958,1,0.00000000,0.00006740,2.16289175,42.03800890,10.62888431,1.04805212,17.52155834,0.05828582,37.75953641,MS,1.85306395,47.57841983,0.02447803,0.81095833,0.00328737,29.76851976,0.21361926,15.32591803269072,0.00516451,0.03531607,0.01586315,1.02323612,0.89942495,17.75052528541107,0.00362323,0.00328737,2.41762540,18.85575176,1140.00000000,3.63218928,0.88942318,15.714702898665859,12.678885490898828,0.63532215,3.95746977
0.05670441,0.11297303,0.09042448,14.757886733051146,0.02300737,0.15021280,0.04380440,1.29559293,0.10050881,3.44307993,6.82274920,0.51447528,0.00398194,1,0.00000000,0.00007408,2.14497519,41.93269809,10.61724479,1.05335132,17.48364259,0.05836275,37.64967732,MS,1.84533938,47.47703143,0.02433085,0.74952035,0.00328737,29.63672466,0.21348184,15.171533975840513,0.00517195,0.03535538,0.01564255,1.00650789,0.90040599,17.661236783152,0.00364164,0.00328737,2.42266381,18.69735542,1141.00000000,3.63533849,0.88967086,15.539543873576944,12.515036636474154,0.63541336,3.96178638
0.05667324,0.11288951,0.09036160,14.635259228054162,0.02304390,0.15039147,0.04378837,1.30007486,0.10046161,3.44381704,6.81714011,0.50617476,0.00398373,1,0.00000000,0.00005362,2.02319360,41.83154378,10.60755347,1.05898008,17.44699443,0.05843697,37.54888457,MS,1.79440236,47.37438974,0.02418935,0.67833453,0.00328737,29.50987309,0.21335112,15.022741194283837,0.00517921,0.03539307,0.01543683,0.91770922,0.90123299,17.575250474349687,0.00366002,0.00328737,2.42755100,18.54468444,1142.00000000,3.63789385,0.88991087,15.36756560693952,12.363685984513598,0.63549863,3.96542516
0.05664039,0.11281547,0.09030316,14.523185138643187,0.02307688,0.15055115,0.04377470,1.30468594,0.10041509,3.44476347,6.81197134,0.48566397,0.00398519,1,0.00000000,0.00003863,1.87977689,41.73911249,10.59885235,1.06451993,17.41243118,0.05850272,37.45479978,MS,1.64426454,47.28261508,0.02406066,0.62953444,0.00328737,29.39512444,0.21323056,14.887137816589677,0.00518613,0.03542584,0.01524728,0.88190483,0.90198067,17.4980923428128,0.00367787,0.00328737,2.43217096,18.40795583,1143.00000000,3.64016182,0.89008257,15.211085751385218,12.224019123484672,0.63556442,3.96871496
0.05661479,0.11274184,0.09024741,14.415029192467987,0.02310699,0.15070295,0.04375909,1.30912055,0.10037388,3.44571858,6.80678189,0.46979479,0.00398665,1,0.00000000,0.00003311,1.87753890,41.64932057,10.59072568,1.06983062,17.37933522,0.05856884,37.36292943,MS,1.52639549,47.19498269,0.02393811,0.59278543,0.00328737,29.28585325,0.21311572,14.757811874280979,0.00519280,0.03546184,0.01506057,0.89600601,0.90268261,17.424273555260804,0.00369396,0.00328737,2.43661049,18.27867799,1144.00000000,3.64230612,0.89029841,15.062990750196253,12.089103436868456,0.63569110,3.97180348
0.05658535,0.11267712,0.09019609,14.318144674671988,0.02313524,0.15083997,0.04374894,1.31360097,0.10033429,3.44686495,6.80234006,0.45890724,0.00398792,1,0.00000000,0.00003090,1.69355175,41.56956229,10.58326114,1.07504260,17.34790165,0.05862576,37.27965725,MS,1.44691304,47.11817145,0.02382651,0.54297852,0.00328737,29.18689379,0.21301141,14.63963017061307,0.00519925,0.03549053,0.01489410,0.83839206,0.90332661,17.35850448801516,0.00370868,0.00328737,2.44083214,18.16064218,1145.00000000,3.64427535,0.89045843,14.925899641934858,11.96749165218822,0.63575616,3.97463707
0.05655549,0.11261563,0.09014709,14.226820182037716,0.02316165,0.15096782,0.04374122,1.31802648,0.10029671,3.44811005,6.79825761,0.44850773,0.00398915,1,0.00000000,0.00002511,1.64323842,41.49465677,10.57615270,1.08012741,17.31753771,0.05867894,37.19922705,MS,1.36962815,47.04846000,0.02372125,0.51492157,0.00328737,29.09389600,0.21291234,14.52797561614512,0.00520554,0.03551729,0.01473432,0.84388626,0.90394181,17.29755685121076,0.00372247,0.00328737,2.44492050,18.04964279,1146.00000000,3.64615916,0.89061094,14.796187940460923,11.851847036345621,0.63581784,3.97734395
0.05652767,0.11255670,0.09010019,14.139758788061984,0.02318676,0.15108942,0.04373365,1.32238042,0.10026132,3.44940644,6.79442054,0.44087486,0.00399034,1,0.00000000,0.00002478,1.58917245,41.42339635,10.56933459,1.08509511,17.28809979,0.05872968,37.12296554,MS,1.31454394,46.98189201,0.02362084,0.48372492,0.00328737,29.00534175,0.21281802,14.421252093174965,0.00521169,0.03554292,0.01458272,0.82925341,0.90453200,17.238486071479763,0.00373536,0.00328737,2.44889431,17.94380103,1147.00000000,3.64798118,0.89076277,14.671995849487471,11.742372317681856,0.63587954,3.97994079
0.05650656,0.11251231,0.09007974,14.056235407455976,0.02321042,0.15120381,0.04373544,1.32857012,0.10024200,3.45078168,6.78791944,0.43283022,0.00398976,1,1.98740659,0.00004193,2.18650668,41.36448332,10.57233475,1.09139106,17.26421996,0.05877741,37.05688845,MS,1.25459621,46.92993345,0.02355007,0.45790749,2.71628559,28.93032537,0.21275431,14.317626419699787,0.00521771,0.03556699,0.01446108,1.47001707,0.90457537,17.17945829258702,0.00374762,1.77632935,2.45245931,17.85220521,1148.00000000,3.64776131,0.89094253,14.550510789868964,11.638896544347501,0.63593765,3.98013164
0.05673937,0.11255722,0.09020503,14.207184489116306,0.02323507,0.15132396,0.04376444,1.33081310,0.10050382,3.45200055,6.78713277,0.43560869,0.00399276,1,14.14268137,0.00015023,1.81235814,41.46651568,10.59221307,1.09361543,17.26840408,0.05882838,37.26876392,MS,1.28889320,46.90878320,0.02362248,0.50166094,14.52298937,28.97624279,0.21306104,14.369782915364024,0.00522370,0.03559331,0.01450169,1.06590456,0.90289666,17.176450656889504,0.00375918,9.39843191,2.45174049,17.82351495,1149.00000000,3.64176342,0.89291306,14.51496917432321,11.916918111021237,0.63601300,3.97274530
0.05709828,0.11268205,0.09043814,14.47476366820031,0.02326333,0.15146264,0.04383851,1.32997147,0.10093679,3.45292547,6.79030507,0.45034684,0.00399868,1,23.83478640,0.00032651,2.10252903,41.65852056,10.62191182,1.09264610,17.29254529,0.05888801,37.60812608,MS,1.42532252,46.93403163,0.02379458,0.66399893,24.12582042,29.09678008,0.21361884,14.511553592886713,0.00522989,0.03562468,0.01468467,1.24704916,0.90035555,17.250642379129154,0.00377121,15.53610891,2.44823534,17.84439595,1150.00000000,3.63292908,0.89576633,14.544508768580444,12.343519193105768,0.63611403,3.96156443
0.05750283,0.11288240,0.09074066,14.7812986532277,0.02329616,0.15162395,0.04394917,1.32647235,0.10145200,3.45349806,6.79663401,0.47038683,0.00400714,1,30.52116254,0.00050250,2.47205465,41.88613411,10.65323021,1.08891417,17.32905620,0.05895768,37.98302182,MS,1.60078860,46.99294344,0.02402612,0.92458824,30.79224270,29.25822954,0.21433440,14.70189644930166,0.00523633,0.03566152,0.01498320,1.47595925,0.89767881,17.38002974723077,0.00378499,19.77737595,2.44306567,17.90901838,1151.00000000,3.62374252,0.89874065,14.630534460902487,12.795099715046119,0.63623668,3.94978677
0.05809394,0.11319670,0.09120864,15.231005838121225,0.02333483,0.15181412,0.04413032,1.31492605,0.10222427,3.45363552,6.81434057,0.49809687,0.00402320,1,45.84501720,0.00105362,3.24266199,42.24448223,10.69057691,1.07768947,17.39591650,0.05904016,38.53863609,MS,1.82616921,47.12292400,0.02441042,1.30503558,46.06577750,29.52677097,0.21542097,15.014940457352743,0.00524311,0.03570533,0.01550262,2.06681571,0.89446765,17.609972687627344,0.00380101,29.40593213,2.43388847,18.04181898,1152.00000000,3.61312996,0.90306752,14.819818829191513,13.423853977233183,0.63638714,3.93565768
0.05848916,0.11356374,0.09161196,15.525857572522394,0.02337914,0.15203192,0.04430703,1.30771924,0.10279618,3.45339292,6.82412025,0.52631679,0.00403542,1,41.33170642,0.00091383,3.38121223,42.47381300,10.71731963,1.06973788,17.44903593,0.05913472,38.86800261,MS,2.04609854,47.23379862,0.02471791,1.77504183,41.61646236,29.73194609,0.21635992,15.256380178294746,0.00525026,0.03575559,0.01598884,2.02727016,0.89219459,17.820848226815727,0.00381985,26.65393505,2.42663200,18.19819999,1153.00000000,3.60546183,0.90518495,15.012453297900263,13.787343675069916,0.63656103,3.92565618
0.05897229,0.11400428,0.09210556,15.880537427978613,0.02342726,0.15226763,0.04452071,1.29598673,0.10349300,3.45295973,6.84046768,0.54741594,0.00405207,1,50.17742108,0.00133636,3.95939345,42.76251600,10.74483084,1.05756367,17.51808469,0.05923679,39.27735948,MS,2.19643071,47.37896603,0.02510780,2.23924918,50.45016142,29.99100113,0.21749728,15.557668807255853,0.00525774,0.03580953,0.01656771,2.48400867,0.88984354,18.07180264455848,0.00384143,32.22412576,2.41738254,18.39702949,1154.00000000,3.59775045,0.90779925,15.264568915001107,14.226257148357599,0.63674331,3.91531160
0.05927831,0.11444904,0.09250910,16.089245546616706,0.02347978,0.15252630,0.04470409,1.28990756,0.10398240,3.45227582,6.84716485,0.57397738,0.00406373,1,43.19090516,0.00108910,3.86566688,42.92392666,10.76434020,1.05016198,17.56848128,0.05934907,39.49001318,MS,2.37908352,47.47734808,0.02539753,2.62530573,43.49154311,30.17199638,0.21843143,15.770626931175613,0.00526563,0.03586929,0.01703156,2.24560988,0.88820292,18.267933249305663,0.00386482,27.83670062,2.41065528,18.58626057,1155.00000000,3.59214325,0.90854761,15.48114674886504,14.44621179629208,0.63694814,3.90809283
0.05914006,0.11472698,0.09259877,15.918598330606196,0.02353370,0.15279163,0.04478166,1.29416223,0.10392172,3.45162777,6.83777217,0.58434261,0.00406598,1,16.45850884,0.00035125,3.23404444,42.78045635,10.75256813,1.05277479,17.55827021,0.05946353,39.24619212,MS,2.44460302,47.44791644,0.02537045,2.75086042,16.95410070,30.12004578,0.21864871,15.714569315639777,0.00527380,0.03592984,0.01708588,1.56232804,0.88921410,18.294717958520774,0.00389036,10.95307470,2.41199590,18.65202292,1156.00000000,3.59523393,0.90581761,15.529756240711482,14.11936824996115,0.63714517,3.91254203
0.05885468,0.11484521,0.09252340,15.586700297934264,0.02358593,0.15304786,0.04478319,1.30070031,0.10363786,3.45104902,6.82509835,0.57608916,0.00406593,1,1.65361184,0.00010733,2.93918218,42.51788142,10.72395790,1.05866393,17.51754254,0.05957324,38.85394864,MS,2.38363601,47.33307168,0.02518234,2.57676280,2.68468268,29.94978141,0.21848307,15.51890884522695,0.00528176,0.03598731,0.01687415,1.31698942,0.89163889,18.196553233247933,0.00391657,1.74684533,2.41746738,18.60815853,1157.00000000,3.60314250,0.90241348,15.457732924475701,13.60083364625304,0.63731988,3.92321113
0.05863101,0.11487433,0.09242269,15.27976404275551,0.02363620,0.15329507,0.04475601,1.30606525,0.10338702,3.45057576,6.81459747,0.56651151,0.00406687,1,0.00000000,0.00009570,2.78104373,42.27626357,10.69564871,1.06437080,17.47265410,0.05967885,38.52629816,MS,2.31265502,47.18877108,0.02497286,2.27349013,0.00328737,29.76536451,0.21826134,15.307125949814731,0.00528956,0.03604265,0.01657207,1.21729708,0.89400915,18.052493535174598,0.00394192,0.00328737,2.42349931,18.50554179,1158.00000000,3.61093243,0.90000108,15.331751695834994,13.163199403649498,0.63748415,3.93364028
0.05847424,0.11485970,0.09232726,15.016336738149283,0.02368546,0.15353823,0.04471810,1.31105258,0.10319234,3.45019461,6.80493125,0.56147296,0.00406819,1,0.00000000,0.00007748,2.72484554,42.06653026,10.67222315,1.07015889,17.42889740,0.05978290,38.26778482,MS,2.27681916,47.03384226,0.02477044,1.96239527,0.00328737,29.58644033,0.21805204,15.101633100097676,0.00529737,0.03609744,0.01625548,1.19106106,0.89598472,17.89429741679562,0.00396632,0.00328737,2.42940484,18.37406789,1159.00000000,3.61737409,0.89842081,15.178265126274903,12.815420026896257,0.63764827,3.94233279
0.05835691,0.11481766,0.09223571,14.781788904817375,0.02373439,0.15378000,0.04467719,1.31604188,0.10303410,3.44975958,6.79511735,0.55907086,0.00406936,1,0.00000000,0.00005138,2.69830467,41.87692614,10.65303479,1.07620787,17.38642899,0.05988658,38.04984488,MS,2.26264911,46.87582217,0.02457251,1.70076072,0.00328737,29.41071306,0.21785176,14.899899974258785,0.00530504,0.03615219,0.01594087,1.17544556,0.89762070,17.73453205610393,0.00399024,0.00328737,2.43516069,18.22388879,1160.00000000,3.62260782,0.89737150,15.005889481293327,12.521212185633079,0.63781450,3.94953108
0.05826704,0.11475714,0.09214706,14.565744079847843,0.02378319,0.15402116,0.04463398,1.32070438,0.10290102,3.44935947,6.78590639,0.55716000,0.00407087,1,0.00000000,0.00005111,2.67845161,41.70118165,10.63557484,1.08217448,17.34453574,0.05999008,37.86042836,MS,2.25477357,46.71505959,0.02437775,1.49245848,0.00328737,29.23713476,0.21765816,14.700757603500165,0.00531274,0.03620689,0.01563693,1.15948568,0.89911437,17.57329463975645,0.00401397,0.00328737,2.44086560,18.06080886,1161.00000000,3.62736340,0.89668516,14.82182222683207,12.261886700677946,0.63798147,3.95610324
0.05819549,0.11468236,0.09206052,14.363437027094218,0.02383190,0.15426193,0.04459142,1.32507643,0.10278691,3.44893804,6.77708992,0.55518000,0.00407260,1,0.00000000,0.00005151,2.67639950,41.53577073,10.61949599,1.08805108,17.30331308,0.06009357,37.68990181,MS,2.24829296,46.55494857,0.02418527,1.32945150,0.00328737,29.06495346,0.21746927,14.503356841896196,0.00532040,0.03626167,0.01534199,1.15844611,0.90049395,17.41452261982941,0.00403763,0.00328737,2.44650581,17.88767362,1162.00000000,3.63172217,0.89627485,14.628763452376353,12.025588951906297,0.63815045,3.96217339
0.05813186,0.11460003,0.09197612,14.173702147229783,0.02388078,0.15449921,0.04455348,1.32926204,0.10268534,3.44852291,6.76878256,0.55363273,0.00407437,1,0.00000000,0.00005157,2.62683656,41.38057693,10.60456429,1.09386437,17.26298101,0.06019356,37.53377876,MS,2.24677704,46.39974727,0.02399647,1.20271789,0.00328737,28.89572770,0.21728538,14.309231893275717,0.00532794,0.03631277,0.01505976,1.15099653,0.90177756,17.261169772969783,0.00406125,0.00328737,2.45204712,17.70889840,1163.00000000,3.63574337,0.89603239,14.430670935544612,11.807401736960424,0.63828167,3.96782128
0.05808268,0.11450701,0.09189261,13.989349835407195,0.02392977,0.15473975,0.04451335,1.33316130,0.10259602,3.44804228,6.76055182,0.55133154,0.00407642,1,0.00000000,0.00005678,2.66453959,41.22856583,10.59017568,1.09955925,17.22289004,0.06029715,37.38687397,MS,2.24091800,46.24134882,0.02380712,1.09712294,0.00328737,28.72519145,0.21710304,14.114040150185994,0.00533549,0.03636738,0.01478244,1.14554086,0.90301665,17.109076023415604,0.00408494,0.00328737,2.45758554,17.52241479,1164.00000000,3.63963029,0.89598026,14.22576021124976,11.598457044009558,0.63845280,3.97327326
0.05804107,0.11440889,0.09181064,13.81220815199753,0.02397858,0.15497892,0.04447404,1.33696815,0.10251511,3.44748221,6.75226139,0.54754775,0.00407838,1,0.00000000,0.00005608,2.63909682,41.08159054,10.57688796,1.10523442,17.18376499,0.06040028,37.24841303,MS,2.22520399,46.08409843,0.02361991,1.00701268,0.00328737,28.55612021,0.21692400,13.920653321245036,0.00534287,0.03642169,0.01451427,1.12476510,0.90416478,16.961113610392818,0.00410866,0.00328737,2.46301505,17.33277884,1165.00000000,3.64317931,0.89604151,14.017824694665567,11.39935566789321,0.63862484,3.97832501
0.05800054,0.11430017,0.09172977,13.645484264473346,0.02402730,0.15521683,0.04444647,1.34062475,0.10244701,3.44691806,6.74418047,0.54364323,0.00408044,1,0.00000000,0.00005652,2.63482443,40.94199162,10.56467886,1.11089528,17.14511674,0.06050316,37.11117070,MS,2.20916122,45.94103120,0.02343436,0.94012986,0.00328737,28.38806280,0.21674718,13.728564960021755,0.00535020,0.03647586,0.01424203,1.12449863,0.90522242,16.835578809588032,0.00413230,0.00328737,2.46840480,17.13600156,1166.00000000,3.64641657,0.89629800,13.80303002092799,11.200878515415253,0.63880063,3.98297867
0.05796413,0.11418410,0.09164982,13.485094212095156,0.02407601,0.15545409,0.04442391,1.34394898,0.10238804,3.44631123,6.73649213,0.54022874,0.00408272,1,0.00000000,0.00006647,2.63375228,40.80747753,10.55278472,1.11636305,17.10704287,0.06060607,36.97816629,MS,2.19708816,45.80394713,0.02325002,0.87775584,0.00328737,28.22064236,0.21657215,13.537366988336993,0.00535743,0.03653006,0.01397209,1.12362074,0.90624991,16.719739317979663,0.00415587,0.00328737,2.47374006,16.93412020,1167.00000000,3.64956333,0.89669262,13.58423960085567,11.006051238304575,0.63898075,3.98749962
0.05792909,0.11406742,0.09157082,13.329244217597088,0.02412499,0.15569174,0.04440245,1.34779563,0.10233155,3.44561965,6.72773822,0.53777523,0.00408438,1,0.00000000,0.00003752,2.62074210,40.67367064,10.54294494,1.12228887,17.06963326,0.06070955,36.84595641,MS,2.19257154,45.66744922,0.02306646,0.81654815,0.00328737,28.05337557,0.21639896,13.346570433960986,0.00536455,0.03658456,0.01370800,1.10395187,0.90711821,16.608860575375566,0.00417945,0.00328737,2.47900703,16.73152464,1168.00000000,3.65210414,0.89711460,13.362114035583907,10.81542947830674,0.63916765,3.99132013
0.05789703,0.11394850,0.09149225,13.175902650641232,0.02417432,0.15593024,0.04438080,1.35174023,0.10227783,3.44485840,6.71862231,0.53578187,0.00408585,1,0.00000000,0.00002817,2.62466038,40.54059678,10.53394306,1.12834080,17.03266276,0.06081379,36.71614311,MS,2.19160041,45.52979269,0.02288294,0.77432301,0.00328737,27.88563533,0.21622634,13.155472327804244,0.00537158,0.03663947,0.01344744,1.09730693,0.90792107,16.498790096413952,0.00420314,0.00328737,2.48423775,16.52680209,1169.00000000,3.65439649,0.89757944,13.137134490011492,10.62875290774057,0.63936137,3.99485273
0.05786792,0.11382549,0.09141379,13.024114595604502,0.02422392,0.15616890,0.04436016,1.35534434,0.10222807,3.44404903,6.70988833,0.53306329,0.00408756,1,0.00000000,0.00003838,2.64465756,40.40923668,10.52466123,1.13416707,16.99604324,0.06091849,36.58909540,MS,2.18523718,45.39261895,0.02269948,0.74485035,0.00328737,27.71750211,0.21605356,12.96412780282794,0.00537853,0.03669457,0.01318861,1.11002011,0.90874402,16.38956756848687,0.00422700,0.00328737,2.48944467,16.31889851,1170.00000000,3.65676994,0.89811235,12.91025292318915,10.444239100613975,0.63956138,3.99847368
0.05784269,0.11369816,0.09133554,12.873244242613705,0.02427385,0.15640828,0.04433995,1.35845668,0.10218265,3.44312251,6.70158875,0.53082592,0.00408957,1,0.00000000,0.00005806,2.65400559,40.27955154,10.51495139,1.13964438,16.96006973,0.06102394,36.46545810,MS,2.18228173,45.25514165,0.02251589,0.71585566,0.00328737,27.54879014,0.21588080,12.772354963402027,0.00538533,0.03675009,0.01293315,1.10853374,0.90959519,16.28093766461181,0.00425098,0.00328737,2.49458391,16.10741834,1171.00000000,3.65925878,0.89871858,12.68168389375215,10.261039281920468,0.63976904,4.00221886
0.05781952,0.11356892,0.09125743,12.723085907334502,0.02432436,0.15664882,0.04431953,1.36150787,0.10213905,3.44215573,6.69323717,0.52896530,0.00409161,1,0.00000000,0.00005814,2.66088007,40.14977854,10.50538834,1.14511085,16.92429717,0.06113045,36.34314468,MS,2.18215288,45.11593563,0.02233195,0.69099229,0.00328737,27.37922038,0.21570797,12.579864677670752,0.00539210,0.03680609,0.01268031,1.10111680,0.91043574,16.172296715855204,0.00427513,0.00328737,2.49972033,15.89392345,1172.00000000,3.66170436,0.89935747,12.451057594403016,10.079214108698583,0.63998639,4.00591727
