t,plant,axis,organ,AA_consumption_mstruct,C_exudation,Export_Amino_Acids,Export_Nitrates,Export_cytokinins,HATS_LATS,N_exudation,Nstruct,RGR_Structure,R_Nnit_red,R_Nnit_upt,R_grain_growth_starch,R_grain_growth_struct,R_min_upt,R_residual,Respi_growth,S_Amino_Acids,S_Proteins,S_cytokinins,S_grain_starch,S_grain_structure,Total_Organic_Nitrogen,Unloading_Amino_Acids,Unloading_Sucrose,Uptake_Nitrates,age_from_flowering,amino_acids,cytokinins,delta_mstruct_growth,mstruct,nitrates,proteins,rate_mstruct_death,regul_transpiration,senesced_mstruct,starch,structure,sucrose,sucrose_consumption_mstruct,sum_respi
1755,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.97149186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996.99876725,NA,NA
1755,1,MS,roots,0.12085000,75.00507061,1.82335750,4.70278412,0.71578533,7.42459137,0.13240440,0.00090569,NA,0.41280179,0.79402432,NA,NA,NA,0.30256302,4.17335336,1.15122551,NA,0.85608303,NA,NA,66.51563191,9.57216501,375.02535306,2.00006125,NA,1.82335750,13.97605439,0.00033838,0.18109897,30.66925999,NA,0.00000000,0.00851882,0.00000000,NA,NA,1032.90416430,12.11883808,1.50938913
1756,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.74410187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2043.76872035,NA,NA
1756,1,MS,roots,0.12018376,69.60930400,1.75604917,3.03702687,0.47164100,7.41568784,0.12297440,0.00090737,NA,0.41123024,0.80680162,NA,NA,NA,0.30387905,4.15034580,1.14471566,NA,0.84219767,NA,NA,66.69887352,8.81183590,348.04652001,2.03224590,NA,1.88641535,13.65237599,0.00033651,0.18143548,29.36241643,NA,0.00000000,0.00574625,0.00000000,NA,NA,1067.79995797,12.05202732,1.52191091
1757,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.23295271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2048.30653554,NA,NA
1757,1,MS,roots,0.12053250,53.04000555,0.96542736,1.26383695,0.19194453,7.40014324,0.12310860,0.00090906,NA,0.41202159,0.81522129,NA,NA,NA,0.30587596,4.16238896,1.14478905,NA,0.84485063,NA,NA,67.47403213,6.63327497,265.20002776,2.05345413,NA,2.54104146,13.61331617,0.00033749,0.18177297,29.93820144,NA,0.00000000,0.00234527,0.00000000,NA,NA,1094.78019915,12.08699899,1.53311884
1758,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.17880302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024.34402841,NA,NA
1758,1,MS,roots,0.12113080,34.12169649,0.43092601,0.46358569,0.06771595,7.37874807,0.09958493,0.00091076,NA,0.41345243,0.81754546,NA,NA,NA,0.31021314,4.18305022,1.14662514,NA,0.85373689,NA,NA,68.28968997,4.22898940,170.60848245,2.05930847,NA,3.23556851,13.70045199,0.00033917,0.18211214,31.32711658,NA,0.00000000,0.00082212,0.00000000,NA,NA,1108.63243748,12.14699641,1.54121104
1759,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.99582188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998.75416622,NA,NA
1759,1,MS,roots,0.12183214,22.35396882,0.35737634,0.35864697,0.05039342,7.36432023,0.07308744,0.00091246,NA,0.41518809,0.81621477,NA,NA,NA,0.31440060,4.20726989,1.14928582,NA,0.86355897,NA,NA,68.80970326,2.73983438,111.76984412,2.05595660,NA,3.63374965,13.80699230,0.00034113,0.18245327,32.82002293,NA,0.00000000,0.00060709,0.00000000,NA,NA,1111.39106888,12.21732697,1.54580347
1760,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.80815095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973.64876437,NA,NA
1760,1,MS,roots,0.12245574,15.56371348,0.38760406,0.38890092,0.05272620,7.35261309,0.05332888,0.00091418,NA,0.41687510,0.81267313,NA,NA,NA,0.31690869,4.22880490,1.15179112,NA,0.87272504,NA,NA,69.09413161,1.88501717,77.81856742,2.04703559,NA,3.79572226,13.91325180,0.00034288,0.18279615,34.27579923,NA,0.00000000,0.00063035,0.00000000,NA,NA,1107.75884054,12.27986164,1.54645691
1761,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.59973796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1949.12394950,NA,NA
1761,1,MS,roots,0.12317010,11.43128416,0.35712292,0.36693766,0.04809461,7.34626427,0.04015954,0.00091590,NA,0.41878939,0.80817219,NA,NA,NA,0.31828465,4.25347428,1.15490124,NA,0.88206383,NA,NA,69.28671772,1.36649813,57.15642080,2.03569821,NA,3.86513827,14.02619033,0.00034488,0.18314102,35.74226779,NA,0.00000000,0.00057035,0.00000000,NA,NA,1100.19922959,12.35149808,1.54524624
1762,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.44035443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1925.69613895,NA,NA
1762,1,MS,roots,0.12422472,9.05013143,0.29521342,0.31172344,0.03954793,7.35203166,0.03254466,0.00091764,NA,0.42139907,0.80394886,NA,NA,NA,0.31953312,4.28989352,1.15989506,NA,0.89271345,NA,NA,69.46566935,1.06777277,45.25065716,2.02506010,NA,3.91986518,14.14994908,0.00034783,0.18348885,37.25177753,NA,0.00000000,0.00046489,0.00000000,NA,NA,1090.04964606,12.45725450,1.54488105
1763,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.33437279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1902.82133966,NA,NA
1763,1,MS,roots,0.12541231,7.72948775,0.24774182,0.26817482,0.03297816,7.36269032,0.02853864,0.00091940,NA,0.42430391,0.79962754,NA,NA,NA,0.32081405,4.33090497,1.16565979,NA,0.90377011,NA,NA,69.65306533,0.90045761,38.64743874,2.01417517,NA,3.98184886,14.28261958,0.00035115,0.18384001,38.79233869,NA,0.00000000,0.00038406,0.00000000,NA,NA,1078.45541168,12.57634606,1.54474549
1764,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.15184255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1879.63004903,NA,NA
1764,1,MS,roots,0.12718897,7.10877474,0.35230019,0.40145223,0.04804799,7.39755563,0.02613298,0.00092118,NA,0.42837723,0.79753791,NA,NA,NA,0.32281217,4.39225922,1.17457478,NA,0.91642936,NA,NA,69.71758191,0.81600294,35.54387369,2.00891161,NA,3.91917646,14.40300867,0.00035613,0.18419614,40.19373212,NA,0.00000000,0.00055489,0.00000000,NA,NA,1066.10679619,12.75451027,1.54872730
1765,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.99901981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1856.63720124,NA,NA
1765,1,MS,roots,0.12928585,6.68278877,0.25719561,0.30257263,0.03524659,7.44180497,0.02498808,0.00092299,NA,0.43313381,0.79600254,NA,NA,NA,0.32458020,4.46467140,1.18528750,NA,0.93064974,NA,NA,69.86489881,0.75585736,33.41394383,2.00504418,NA,3.93720751,14.53911283,0.00036200,0.18455814,41.68664141,NA,0.00000000,0.00040324,0.00000000,NA,NA,1052.96327872,12.96478518,1.55371656
1766,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.82611225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1833.42260177,NA,NA
1766,1,MS,roots,0.13170096,6.56421410,0.21910786,0.26388011,0.02994859,7.49703314,0.02517986,0.00092483,NA,0.43859275,0.79527374,NA,NA,NA,0.32709538,4.54807331,1.19783272,NA,0.94623794,NA,NA,70.04617252,0.73084989,32.82107049,2.00320842,NA,3.98678026,14.68374333,0.00036876,0.18492690,43.21290912,NA,0.00000000,0.00033925,0.00000000,NA,NA,1039.32582157,13.20697274,1.56096187
1767,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.67961120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1809.99600364,NA,NA
1767,1,MS,roots,0.13465937,6.54598978,0.19005264,0.23273191,0.02576024,7.57129240,0.02593600,0.00092672,NA,0.44523358,0.79616959,NA,NA,NA,0.33041866,4.65023682,1.21349519,NA,0.96422745,NA,NA,70.25616388,0.71752183,32.72994890,2.00546497,NA,4.06211225,14.83624180,0.00037705,0.18530394,44.76890251,NA,0.00000000,0.00028881,0.00000000,NA,NA,1025.23677135,13.50364136,1.57182183
1768,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.51800710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1786.13817027,NA,NA
1768,1,MS,roots,0.13804951,6.64966987,0.13611728,0.16742797,0.01808219,7.66027966,0.02756951,0.00092865,NA,0.45288068,0.79819304,NA,NA,NA,0.33440728,4.76730966,1.23176812,NA,0.98437336,NA,NA,70.52265826,0.71699949,33.24834933,2.01056181,NA,4.19055713,15.00049781,0.00038654,0.18569048,46.39049582,NA,0.00000000,0.00020051,0.00000000,NA,NA,1010.74772291,13.84360462,1.58548100
1769,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.35153513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1761.77287778,NA,NA
1769,1,MS,roots,0.14137077,6.78688989,0.12622423,0.15556712,0.01641387,7.74810685,0.02950417,0.00093063,NA,0.46051835,0.79967295,NA,NA,NA,0.33857738,4.88200395,1.24987705,NA,1.00429441,NA,NA,70.80295884,0.71944789,33.93444944,2.01428955,NA,4.32948693,15.17052680,0.00039584,0.18608632,48.02352198,NA,0.00000000,0.00017997,0.00000000,NA,NA,995.91871799,14.17666090,1.59876867
1770,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.19311261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1736.86738236,NA,NA
1770,1,MS,roots,0.14539872,6.95471153,0.11463926,0.14121394,0.01457175,7.86245845,0.03177713,0.00093266,NA,0.46980893,0.80337918,NA,NA,NA,0.34372178,5.02110253,1.27230877,NA,1.02764259,NA,NA,71.09965229,0.72461680,34.77355765,2.02362515,NA,4.48078166,15.34716194,0.00040712,0.18649344,49.67529763,NA,0.00000000,0.00015793,0.00000000,NA,NA,980.65955849,14.58058383,1.61690989
1771,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.03171981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1710.82876397,NA,NA
1771,1,MS,roots,0.14990725,7.06170530,0.10284676,0.12638099,0.01276710,7.99621426,0.03398244,0.00093476,NA,0.48035063,0.80841911,NA,NA,NA,0.34958386,5.17679695,1.29793591,NA,1.05357016,NA,NA,71.41177494,0.72299369,35.30852648,2.03632019,NA,4.64299706,15.53088019,0.00041974,0.18691318,51.34900980,NA,0.00000000,0.00013673,0.00000000,NA,NA,964.83576190,15.03269878,1.63835360
1772,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.47401350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1685.56813424,NA,NA
1772,1,MS,roots,0.15450123,7.66555137,0.20078683,0.25030667,0.02482108,8.13968689,0.03810797,0.00093693,NA,0.49133232,0.81378863,NA,NA,NA,0.35567281,5.33544239,1.32454350,NA,1.07991317,NA,NA,71.63892017,0.80663566,38.32775687,2.04984542,NA,4.71564106,15.70804805,0.00043260,0.18734578,52.90789027,NA,0.00000000,0.00026283,0.00000000,NA,NA,948.56768433,15.49338308,1.66079376
1773,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.79698283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1678.20743039,NA,NA
1773,1,MS,roots,0.15923372,12.46741113,0.42970239,0.56008607,0.05477371,8.30074240,0.06164188,0.00093916,NA,0.50295697,0.82128583,NA,NA,NA,0.36176420,5.49887123,1.35266232,NA,1.10657452,NA,NA,71.70024574,1.29253477,62.33705566,2.06873006,NA,4.61773291,15.86095190,0.00044585,0.18779164,54.16993634,NA,0.00000000,0.00057441,0.00000000,NA,NA,933.96196463,15.96795772,1.68600700
1774,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.59543930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1691.10163745,NA,NA
1774,1,MS,roots,0.16288299,20.97689536,0.91568448,1.34888336,0.13141723,8.44557811,0.09358506,0.00094144,NA,0.51234728,0.82919079,NA,NA,NA,0.36598597,5.62489257,1.37457850,NA,1.12584609,NA,NA,71.36759987,2.14565729,104.88447682,2.08864178,NA,4.12220405,15.94160301,0.00045607,0.18824771,54.65130526,NA,0.00000000,0.00137120,0.00000000,NA,NA,923.98344915,16.33390620,1.70752404
1775,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.39004770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1703.73559160,NA,NA
1775,1,MS,roots,0.16590666,27.10806859,0.91807868,1.48697801,0.14457751,8.56669293,0.11128035,0.00094376,NA,0.52026170,0.83731410,NA,NA,NA,0.36765158,5.72930991,1.39237617,NA,1.14124752,NA,NA,71.18478708,2.73589334,135.54034295,2.10910354,NA,3.77348461,16.01251169,0.00046454,0.18871225,55.00595803,NA,0.00000000,0.00150184,0.00000000,NA,NA,919.22677847,16.63711962,1.72522739
1776,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.94144545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1709.48067052,NA,NA
1776,1,MS,roots,0.16829605,29.66354255,0.71735334,1.19038189,0.11509678,8.64768895,0.12053477,0.00094611,NA,0.52645572,0.84296886,NA,NA,NA,0.36921955,5.81182374,1.40544373,NA,1.15356309,NA,NA,71.30714799,2.94482274,148.31771274,2.12334725,NA,3.72754946,16.11571259,0.00047123,0.18918348,55.66972982,NA,0.00000000,0.00118794,0.00000000,NA,NA,917.34791923,16.87672832,1.73864414
1777,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.42654121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1717.75898931,NA,NA
1777,1,MS,roots,0.17004536,32.03527048,0.68066452,1.13411784,0.10899422,8.69926346,0.13136079,0.00094850,NA,0.53106275,0.84662957,NA,NA,NA,0.37154138,5.87223297,1.41418366,NA,1.16243975,NA,NA,71.51042425,3.11693403,160.17635242,2.13256820,NA,3.76078036,16.22722868,0.00047613,0.18965960,56.39564214,NA,0.00000000,0.00111722,0.00000000,NA,NA,917.15048266,17.05214833,1.74923371
1778,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.99517424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1724.58721206,NA,NA
1778,1,MS,roots,0.17098271,33.62684277,0.79080667,1.34967675,0.12927916,8.72486977,0.13563709,0.00095089,NA,0.53373731,0.84858168,NA,NA,NA,0.37328090,5.90460294,1.41772709,NA,1.16639255,NA,NA,71.62539336,3.21678002,168.13421385,2.13748533,NA,3.70476676,16.31981066,0.00047875,0.19013835,56.90662405,NA,0.00000000,0.00131763,0.00000000,NA,NA,918.47745031,17.14614622,1.75559989
1779,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.18792856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1717.03012781,NA,NA
1779,1,MS,roots,0.17215049,30.75057832,0.47913314,0.78214465,0.07419242,8.73983531,0.13206848,0.00095330,NA,0.53685473,0.84906026,NA,NA,NA,0.37471614,5.94493026,1.42240172,NA,1.17281628,NA,NA,72.03980545,2.88229485,153.75289161,2.13869082,NA,3.94702836,16.46909039,0.00048202,0.19062038,57.98873385,NA,0.00000000,0.00074933,0.00000000,NA,NA,919.01868144,17.26325114,1.76063112
1780,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.31828882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1700.98907566,NA,NA
1780,1,MS,roots,0.17282749,26.87712747,0.45657954,0.72433355,0.06803267,8.73574056,0.12135877,0.00095572,NA,0.53881050,0.84631791,NA,NA,NA,0.37682665,5.96830931,1.42396861,NA,1.17680868,NA,NA,72.40642843,2.47428291,134.38563735,2.13178315,NA,4.14082385,16.62585110,0.00048392,0.19110429,59.12231412,NA,0.00000000,0.00068064,0.00000000,NA,NA,917.06144663,17.33114066,1.76195507
1781,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.28118453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1675.32282967,NA,NA
1781,1,MS,roots,0.17295266,21.61688167,0.26035289,0.39509460,0.03663523,8.70457219,0.10517810,0.00095814,NA,0.53956053,0.83895876,NA,NA,NA,0.37765577,5.97263200,1.42234650,NA,1.17895430,NA,NA,72.87321214,1.95360790,108.08440835,2.11324625,NA,4.43465490,16.81482458,0.00048427,0.19158856,60.56769182,NA,0.00000000,0.00036240,0.00000000,NA,NA,911.43891932,17.34369316,1.75617506
1782,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.07385903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1643.70660001,NA,NA
1782,1,MS,roots,0.17313606,16.88419841,0.25851466,0.38392052,0.03517066,8.68026988,0.08682381,0.00096056,NA,0.54055343,0.83024356,NA,NA,NA,0.37882140,5.97896518,1.42136738,NA,1.18156374,NA,NA,73.25064759,1.49323731,84.42099203,2.09129359,NA,4.63895429,17.00636196,0.00048478,0.19207334,62.00386323,NA,0.00000000,0.00034399,0.00000000,NA,NA,902.11453740,17.36208384,1.74961839
1783,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.92369645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1610.83582890,NA,NA
1783,1,MS,roots,0.17336895,13.27381448,0.21561870,0.31640077,0.02864152,8.66118934,0.07173502,0.00096299,NA,0.54180104,0.82017989,NA,NA,NA,0.37935331,5.98700771,1.42105646,NA,1.18477128,NA,NA,73.59195413,1.15050199,66.36907240,2.06594432,NA,4.80689188,17.20560560,0.00048543,0.19255877,63.48307724,NA,0.00000000,0.00027689,0.00000000,NA,NA,889.46507518,17.38543822,1.74133424
1784,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.79950871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1578.69063263,NA,NA
1784,1,MS,roots,0.17389066,11.19528369,0.22423545,0.32896247,0.02945565,8.65848623,0.06293775,0.00096543,NA,0.54388661,0.81041880,NA,NA,NA,0.37995806,6.00502407,1.42292862,NA,1.18962218,NA,NA,73.87626868,0.95024350,55.97641847,2.04135719,NA,4.91731578,17.40558096,0.00048689,0.19304567,64.92510756,NA,0.00000000,0.00028149,0.00000000,NA,NA,874.68558021,17.43775522,1.73426347
1785,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.73677453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1547.08590023,NA,NA
1785,1,MS,roots,0.17491202,9.89254997,0.20022288,0.29422259,0.02607227,8.67723549,0.05784165,0.00096787,NA,0.54725653,0.80168276,NA,NA,NA,0.38082084,6.04029515,1.42812198,NA,1.19717338,NA,NA,74.15292493,0.82284483,49.46274985,2.01935204,NA,5.01906000,17.61098135,0.00048975,0.19353542,66.37846570,NA,0.00000000,0.00024625,0.00000000,NA,NA,858.40046168,17.54017754,1.72976014
1786,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.72267371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1515.58396958,NA,NA
1786,1,MS,roots,0.17590929,9.18911647,0.30796352,0.46323218,0.04072436,8.70428136,0.05457050,0.00097034,NA,0.55070179,0.79308398,NA,NA,NA,0.38155105,6.07473412,1.43346456,NA,1.20433039,NA,NA,74.30623194,0.74947853,45.94558237,1.99769264,NA,4.99645772,17.80382323,0.00049255,0.19402797,67.64009016,NA,0.00000000,0.00038047,0.00000000,NA,NA,841.35252349,17.64018351,1.72533682
1787,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.80150531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1484.46197745,NA,NA
1787,1,MS,roots,0.17683996,8.73142535,0.34802466,0.54079580,0.04723596,8.73472158,0.05215195,0.00097281,NA,0.55409015,0.78418223,NA,NA,NA,0.38147269,6.10687327,1.43861311,NA,1.21100547,NA,NA,74.40613882,0.69998784,43.65712673,1.97527010,NA,4.91952464,17.99210228,0.00049515,0.19452312,68.80008006,NA,0.00000000,0.00043669,0.00000000,NA,NA,823.64053032,17.73351116,1.71974507
1788,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.92315874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1453.68809049,NA,NA
1788,1,MS,roots,0.17818511,8.52081490,0.24091171,0.37959782,0.03291288,8.77862816,0.05229389,0.00097531,NA,0.55855942,0.77592268,NA,NA,NA,0.38159555,6.15332569,1.44650687,NA,1.22014547,NA,NA,74.60785889,0.67182222,42.60407451,1.95446518,NA,4.94305960,18.19700417,0.00049892,0.19502204,70.09776235,NA,0.00000000,0.00030085,0.00000000,NA,NA,805.42670749,17.86840252,1.71607765
1789,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.08801478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1422.97000878,NA,NA
1789,1,MS,roots,0.18007446,8.49434958,0.18986116,0.30065161,0.02587531,8.84319304,0.05412443,0.00097783,NA,0.56441448,0.76892901,NA,NA,NA,0.38288212,6.21857123,1.45790053,NA,1.23220343,NA,NA,74.85850478,0.65926660,42.47174788,1.93684889,NA,5.01363104,18.41187071,0.00050421,0.19552625,71.45329905,NA,0.00000000,0.00023376,0.00000000,NA,NA,786.84502208,18.05786648,1.71622561
1790,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.27094139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1392.13112766,NA,NA
1790,1,MS,roots,0.18158911,8.56805506,0.14430482,0.22781795,0.01946303,8.89565059,0.05720013,0.00098037,NA,0.56955635,0.76040817,NA,NA,NA,0.38387145,6.27087714,1.46736638,NA,1.24254842,NA,NA,75.15414912,0.65457410,42.84027532,1.91538583,NA,5.12768627,18.63575915,0.00050845,0.19603470,72.85696313,NA,0.00000000,0.00017372,0.00000000,NA,NA,768.08038163,18.20975558,1.71383597
1791,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.47442577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1361.06161393,NA,NA
1791,1,MS,roots,0.18365642,8.68166253,0.12301202,0.19292725,0.01636754,8.97055811,0.06098320,0.00098294,NA,0.57611423,0.75327505,NA,NA,NA,0.38573475,6.34226822,1.48037832,NA,1.25571300,NA,NA,75.47206960,0.65299048,43.40831266,1.89741826,NA,5.26195033,18.86594599,0.00051424,0.19654893,74.27373442,NA,0.00000000,0.00014431,0.00000000,NA,NA,749.09934621,18.41706535,1.71512402
1792,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.69852447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1332.58935223,NA,NA
1792,1,MS,roots,0.18634478,9.40250462,0.15222830,0.23821021,0.02008989,9.07332235,0.06916556,0.00098555,NA,0.58427745,0.74791690,NA,NA,NA,0.38844900,6.43510636,1.49737949,NA,1.27191165,NA,NA,75.76641776,0.69494577,47.01252310,1.88392165,NA,5.36995372,19.09628072,0.00052177,0.19707070,75.62720170,NA,0.00000000,0.00017499,0.00000000,NA,NA,730.00222276,18.68665441,1.72064335
